timestamp,total_count,north_count,south_count,avg_speed,car,motorcycle,bus,truck,bicycle
2025-05-02 10:58:10.875105,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:11.051704,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:11.234041,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:11.484444,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:11.660780,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:11.838505,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:12.009851,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:12.188359,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:12.369315,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:12.552985,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:12.724206,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:12.895793,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:13.073475,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:13.258282,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:13.453169,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:13.642264,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:13.823817,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:13.998018,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:14.176891,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:14.358485,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:14.531457,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:14.708695,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:14.884946,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:15.076062,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:15.248366,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:15.436034,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:15.604332,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:15.780887,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:15.969643,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:16.137584,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:16.309813,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:16.486101,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:16.721202,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:16.896605,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:17.082426,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:17.257177,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:17.438070,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:17.634384,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:17.811753,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:17.993421,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:18.167415,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:18.340774,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:18.587910,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:18.770547,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:18.944382,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:19.125013,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:19.300062,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:19.477071,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:19.655216,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:19.838168,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:20.040961,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:20.223090,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:20.547712,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:20.723476,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:20.897730,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:21.096145,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:21.272835,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:21.452472,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:21.653784,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:21.837173,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:22.019620,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:22.199062,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:22.377965,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:22.551201,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:22.727006,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:22.905213,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:23.078310,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:23.255657,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:23.434586,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:23.609284,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:23.791847,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:23.965899,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:24.147734,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:24.400872,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:24.590537,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:24.768487,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:24.948313,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:25.135618,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:25.315822,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:25.496795,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:25.678759,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:25.994798,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:26.174921,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:26.354623,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:26.522717,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:26.704088,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:26.923935,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:27.112830,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:27.289932,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:27.472566,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:27.658175,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:27.841678,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:28.025092,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:28.207503,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:28.385725,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:28.571040,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:28.750427,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:28.933975,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:29.107560,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:29.290731,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:29.476739,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:29.654051,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:29.838582,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:30.058946,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:30.270095,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:30.448373,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:30.662418,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:30.840502,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:31.036396,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:31.209812,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:31.378796,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:31.570099,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:31.749089,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:31.928437,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:32.101600,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:32.285445,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:32.460851,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:32.648314,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:32.826778,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:33.082188,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:33.258418,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:33.483838,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:33.676399,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:33.861437,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:34.061875,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:34.253467,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:34.442545,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:34.632006,1,1,0,49.60609434779937,1,0,0,0,0
2025-05-02 10:58:34.807012,2,2,0,46.457471366035264,2,0,0,0,0
2025-05-02 10:58:34.994548,3,2,1,53.48905768841731,3,0,0,0,0
2025-05-02 10:58:35.212388,3,2,1,53.48905768841731,3,0,0,0,0
2025-05-02 10:58:35.399180,3,2,1,53.48905768841731,3,0,0,0,0
2025-05-02 10:58:35.570715,4,3,1,57.068922171117705,4,0,0,0,0
2025-05-02 10:58:35.751676,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:35.943963,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:36.125307,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:36.313033,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:36.493533,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:36.674373,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:36.872221,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:37.057295,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:37.245687,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:37.423549,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:37.603720,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:37.779630,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:37.959126,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:38.149120,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:38.353175,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:38.550108,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:38.725592,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:38.910843,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:39.086665,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:39.256754,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:39.447917,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:39.628121,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:39.813378,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:40.013807,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:40.266893,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:40.459534,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:40.639029,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:40.812468,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:40.989836,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:41.168150,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:41.340426,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:41.525099,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:41.700639,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:41.877183,5,3,2,54.74050587239825,5,0,0,0,0
2025-05-02 10:58:42.055188,6,4,2,52.11556121854964,6,0,0,0,0
2025-05-02 10:58:42.234078,7,4,3,53.92498059928568,7,0,0,0,0
2025-05-02 10:58:42.595399,7,4,3,53.92498059928568,7,0,0,0,0
2025-05-02 10:58:42.790364,7,4,3,53.92498059928568,7,0,0,0,0
2025-05-02 10:58:42.969240,7,4,3,53.92498059928568,7,0,0,0,0
2025-05-02 10:58:43.144384,7,4,3,53.92498059928568,7,0,0,0,0
2025-05-02 10:58:43.315873,7,4,3,53.92498059928568,7,0,0,0,0
2025-05-02 10:58:43.502022,7,4,3,53.92498059928568,7,0,0,0,0
2025-05-02 10:58:43.681361,7,4,3,53.92498059928568,7,0,0,0,0
2025-05-02 10:58:43.863234,7,4,3,53.92498059928568,7,0,0,0,0
2025-05-02 10:58:44.046960,7,4,3,53.92498059928568,7,0,0,0,0
2025-05-02 10:58:44.222399,7,4,3,53.92498059928568,7,0,0,0,0
2025-05-02 10:58:44.399741,7,4,3,53.92498059928568,7,0,0,0,0
2025-05-02 10:58:44.569330,7,4,3,53.92498059928568,7,0,0,0,0
2025-05-02 10:58:44.744408,8,5,3,53.57460765064114,8,0,0,0,0
2025-05-02 10:58:44.953072,9,5,4,54.684968072346635,9,0,0,0,0
2025-05-02 10:58:45.135677,9,5,4,54.684968072346635,9,0,0,0,0
2025-05-02 10:58:45.328059,9,5,4,54.684968072346635,9,0,0,0,0
2025-05-02 10:58:45.500714,9,5,4,54.684968072346635,9,0,0,0,0
2025-05-02 10:58:45.684061,10,6,4,55.36430352213431,10,0,0,0,0
2025-05-02 10:58:45.864833,11,6,5,54.58790503853501,11,0,0,0,0
2025-05-02 10:58:46.036728,11,6,5,54.58790503853501,11,0,0,0,0
2025-05-02 10:58:46.229241,11,6,5,54.58790503853501,11,0,0,0,0
2025-05-02 10:58:46.434645,11,6,5,54.58790503853501,11,0,0,0,0
2025-05-02 10:58:46.626680,11,6,5,54.58790503853501,11,0,0,0,0
2025-05-02 10:58:46.805123,11,6,5,54.58790503853501,11,0,0,0,0
2025-05-02 10:58:46.977634,11,6,5,54.58790503853501,11,0,0,0,0
2025-05-02 10:58:47.244593,11,6,5,54.58790503853501,11,0,0,0,0
2025-05-02 10:58:47.426599,11,6,5,54.58790503853501,11,0,0,0,0
2025-05-02 10:58:47.621231,11,6,5,54.58790503853501,11,0,0,0,0
2025-05-02 10:58:47.801312,11,6,5,54.58790503853501,11,0,0,0,0
2025-05-02 10:58:47.978267,11,6,5,54.58790503853501,11,0,0,0,0
2025-05-02 10:58:48.155651,11,6,5,54.58790503853501,11,0,0,0,0
2025-05-02 10:58:48.335124,11,6,5,54.58790503853501,11,0,0,0,0
2025-05-02 10:58:48.522835,11,6,5,54.58790503853501,11,0,0,0,0
2025-05-02 10:58:48.709352,11,6,5,54.58790503853501,11,0,0,0,0
2025-05-02 10:58:48.883664,11,6,5,54.58790503853501,11,0,0,0,0
2025-05-02 10:58:49.054952,11,6,5,54.58790503853501,11,0,0,0,0
2025-05-02 10:58:49.237831,12,7,5,52.90526608321324,12,0,0,0,0
2025-05-02 10:58:49.419426,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:49.596656,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:49.777742,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:49.950582,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:50.127681,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:50.304521,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:50.494707,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:50.687892,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:50.876699,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:51.058269,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:51.234884,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:51.411045,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:51.583534,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:51.754071,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:51.937715,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:52.109835,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:52.284701,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:52.490014,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:52.673496,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:52.853126,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:53.038158,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:53.233173,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:53.413368,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:53.591655,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:53.772155,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:53.960887,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:54.133534,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:54.380478,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:54.558083,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:54.762700,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:54.940728,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:55.113304,13,7,6,53.22273238024281,13,0,0,0,0
2025-05-02 10:58:55.287622,14,7,7,52.04801365981507,14,0,0,0,0
2025-05-02 10:58:55.471131,15,7,8,51.03891334224609,15,0,0,0,0
2025-05-02 10:58:55.648506,15,7,8,51.03891334224609,15,0,0,0,0
2025-05-02 10:58:55.835756,16,8,8,50.58770097517482,16,0,0,0,0
2025-05-02 10:58:56.024521,17,8,9,49.583769304880285,17,0,0,0,0
2025-05-02 10:58:56.212877,17,8,9,49.583769304880285,17,0,0,0,0
2025-05-02 10:58:56.392539,17,8,9,49.583769304880285,17,0,0,0,0
2025-05-02 10:58:56.574574,17,8,9,49.583769304880285,17,0,0,0,0
2025-05-02 10:58:56.741575,17,8,9,49.583769304880285,17,0,0,0,0
2025-05-02 10:58:56.916193,17,8,9,49.583769304880285,17,0,0,0,0
2025-05-02 10:58:57.104061,17,8,9,49.583769304880285,17,0,0,0,0
2025-05-02 10:58:57.283497,17,8,9,49.583769304880285,17,0,0,0,0
2025-05-02 10:58:57.456813,17,8,9,49.583769304880285,17,0,0,0,0
2025-05-02 10:58:57.655975,17,8,9,49.583769304880285,17,0,0,0,0
2025-05-02 10:58:57.834951,17,8,9,49.583769304880285,17,0,0,0,0
2025-05-02 10:58:58.020283,17,8,9,49.583769304880285,17,0,0,0,0
2025-05-02 10:58:58.249203,17,8,9,49.583769304880285,17,0,0,0,0
2025-05-02 10:58:58.432786,17,8,9,49.583769304880285,17,0,0,0,0
2025-05-02 10:58:58.626028,17,8,9,49.583769304880285,17,0,0,0,0
2025-05-02 10:58:58.838075,17,8,9,49.583769304880285,17,0,0,0,0
2025-05-02 10:58:59.023954,17,8,9,49.583769304880285,17,0,0,0,0
2025-05-02 10:58:59.230596,17,8,9,49.583769304880285,17,0,0,0,0
2025-05-02 10:58:59.427519,17,8,9,49.583769304880285,17,0,0,0,0
